Id,Prediction
r687_c348,5
r391_c348,2
r6_c348,5
r754_c348,4
r828_c348,4
r95_c348,4
r143_c348,5
r105_c348,4
r239_c348,5
r3_c348,5
r382_c348,4
r882_c348,4
r578_c348,3
r352_c348,4
r628_c348,4
r96_c348,4
r93_c348,5
r981_c348,4
r486_c348,3
r121_c348,4
r222_c348,3
r479_c348,5
r318_c348,4
r706_c348,4
r169_c348,5
r101_c348,3
r453_c348,2
r196_c348,2
r174_c348,4
r57_c348,3
r787_c348,5
r18_c348,5
r962_c348,3
r780_c348,5
r44_c348,4
r385_c348,4
r858_c348,3
r5_c348,5
r148_c348,5
r705_c348,4
r241_c348,5
r990_c348,4
r135_c348,2
r245_c348,5
r935_c348,5
r244_c348,3
r325_c348,5
r412_c348,5
r370_c348,2
r877_c348,3
r419_c348,4
r45_c348,5
r287_c348,5
r985_c348,5
r894_c348,5
r722_c348,4
r2_c348,5
r60_c348,5
r563_c348,3
r381_c348,2
r405_c348,5
r156_c348,3
r421_c348,4
r243_c348,4
r68_c348,4
r600_c348,5
r153_c348,4
r165_c348,4
r668_c348,5
r454_c666,5
r741_c666,2
r52_c666,4
r520_c666,2
r791_c666,3
r906_c666,3
r458_c666,4
r327_c666,2
r868_c666,5
r21_c666,5
r50_c666,5
r195_c666,5
r170_c666,4
r288_c666,3
r182_c666,2
r993_c666,2
r20_c666,5
r738_c666,3
r863_c666,4
r526_c666,3
r4_c666,4
r69_c666,1
r94_c666,3
r560_c666,5
r297_c666,2
r670_c666,2
r613_c666,4
r907_c666,5
r715_c666,5
r820_c666,3
r732_c666,5
r85_c666,3
r418_c666,4
r124_c666,2
r710_c666,1
r856_c666,4
r607_c666,4
r942_c666,4
r425_c666,3
r826_c666,3
r163_c666,3
r309_c666,4
r203_c666,4
r301_c666,2
r41_c666,4
r921_c666,3
r179_c666,2
r974_c666,4
r1000_c666,5
r636_c666,4
r519_c666,4
r31_c666,2
r35_c666,2
r603_c666,5
r122_c666,4
r374_c666,3
r591_c666,2
r438_c666,2
r91_c666,3
r119_c666,5
r709_c666,2
r39_c666,3
r361_c666,1
r231_c666,2
r772_c666,4
r553_c666,3
r761_c666,3
r33_c666,3
r880_c666,4
r928_c666,5
r263_c666,2
r383_c666,4
r852_c666,3
r120_c666,4
r72_c666,5
r430_c666,5
r946_c666,4
r15_c666,5
r739_c666,5
r255_c666,1
r420_c666,4
r58_c666,3
r549_c666,4
r83_c666,5
r889_c666,3
r592_c666,2
r745_c666,4
r258_c666,2
r546_c666,1
r204_c666,5
r43_c666,5
r675_c666,2
r932_c666,4
r499_c666,4
r123_c666,1
r376_c666,5
r160_c666,2
r296_c666,3
r698_c666,4
r937_c666,3
r271_c666,5
r763_c666,1
r97_c666,5
r277_c666,3
r478_c666,3
r144_c666,4
r859_c666,4
r508_c666,4
r606_c666,4
r566_c666,3
r622_c666,4
r14_c666,4
r171_c666,3
r49_c666,5
r954_c666,3
r312_c666,3
r494_c666,4
r952_c666,3
r167_c666,5
r186_c666,5
r521_c666,2
r528_c666,2
r429_c666,4
r770_c666,5
r401_c666,5
r661_c666,3
r74_c666,5
r407_c666,3
r431_c666,3
r513_c666,4
r59_c666,4
r898_c666,1
r159_c666,3
r719_c666,4
r466_c666,1
r67_c666,5
r559_c666,5
r38_c666,4
r564_c666,4
r155_c666,2
r681_c666,1
r582_c666,4
r967_c666,2
r891_c666,3
r864_c666,3
r436_c666,4
r736_c666,3
r24_c666,5
r178_c666,3
r250_c666,2
r281_c666,5
r6_c666,3
r105_c666,5
r239_c666,4
r3_c666,4
r774_c666,2
r685_c666,3
r96_c666,5
r486_c666,3
r730_c666,3
r169_c666,4
r453_c666,5
r196_c666,3
r26_c666,1
r247_c666,4
r410_c666,4
r317_c666,5
r412_c666,3
r261_c666,3
r337_c666,3
r45_c666,1
r378_c666,4
r423_c666,3
r381_c666,3
r9_c666,3
r405_c666,3
r243_c666,3
r600_c666,3
r285_c666,3
r262_c666,3
r454_c178,4
r741_c178,2
r356_c178,5
r487_c178,5
r173_c178,5
r292_c178,5
r598_c178,5
r729_c178,4
r52_c178,5
r609_c178,5
r520_c178,4
r458_c178,5
r836_c178,1
r728_c178,5
r562_c178,4
r664_c178,5
r957_c178,5
r403_c178,4
r268_c178,1
r465_c178,3
r232_c178,5
r354_c178,2
r522_c178,5
r88_c178,5
r145_c178,5
r843_c178,1
r76_c178,5
r821_c178,4
r948_c178,5
r170_c178,5
r748_c178,4
r844_c178,4
r230_c178,5
r993_c178,5
r377_c178,5
r20_c178,5
r738_c178,3
r393_c178,3
r441_c178,4
r526_c178,5
r131_c178,4
r810_c178,2
r7_c178,5
r69_c178,5
r677_c178,3
r922_c178,2
r117_c178,5
r303_c178,4
r482_c178,5
r435_c178,5
r172_c178,4
r560_c178,3
r66_c178,5
r977_c178,5
r845_c178,5
r825_c178,5
r670_c178,5
r878_c178,4
r811_c178,5
r998_c178,5
r907_c178,5
r128_c178,5
r362_c178,5
r13_c178,5
r16_c178,5
r715_c178,5
r314_c178,2
r311_c178,4
r871_c178,5
r366_c178,4
r820_c178,3
r320_c178,5
r218_c178,5
r136_c178,5
r593_c178,5
r796_c178,3
r375_c178,5
r298_c178,5
r284_c178,2
r228_c178,5
r802_c178,5
r137_c178,5
r11_c178,5
r260_c178,5
r608_c178,5
r788_c178,2
r732_c178,5
r402_c178,5
r127_c178,5
r524_c178,5
r283_c178,5
r111_c178,5
r418_c178,5
r724_c178,5
r710_c178,2
r55_c178,5
r713_c178,3
r856_c178,3
r112_c178,5
r390_c178,5
r242_c178,5
r481_c178,3
r427_c178,5
r316_c178,4
r899_c178,5
r162_c178,5
r80_c178,5
r697_c178,3
r779_c178,5
r642_c178,5
r248_c178,5
r224_c178,5
r826_c178,2
r333_c178,5
r905_c178,3
r163_c178,3
r28_c178,5
r424_c178,5
r309_c178,5
r203_c178,5
r849_c178,3
r944_c178,5
r651_c178,2
r17_c178,5
r789_c178,3
r409_c178,5
r974_c178,5
r37_c178,5
r307_c178,5
r434_c178,5
r490_c178,4
r744_c178,3
r636_c178,5
r519_c178,5
r542_c178,5
r310_c178,5
r817_c178,4
r276_c178,5
r846_c178,5
r939_c178,3
r527_c178,5
r585_c178,5
r122_c178,5
r158_c178,5
r197_c178,5
r290_c178,5
r154_c178,5
r594_c178,5
r778_c178,5
r438_c178,5
r469_c178,5
r249_c178,5
r884_c178,3
r620_c178,4
r904_c178,4
r612_c178,5
r269_c178,5
r507_c178,3
r662_c178,4
r346_c178,5
r452_c178,4
r459_c178,5
r772_c178,2
r648_c178,3
r570_c178,5
r351_c178,5
r90_c178,1
r576_c178,5
r691_c178,3
r33_c178,5
r955_c178,5
r750_c178,4
r533_c178,5
r737_c178,3
r880_c178,4
r890_c178,5
r263_c178,4
r752_c178,4
r812_c178,5
r329_c178,5
r457_c178,3
r413_c178,4
r383_c178,4
r703_c178,3
r983_c178,5
r756_c178,5
r852_c178,5
r72_c178,5
r87_c178,5
r27_c178,5
r246_c178,4
r869_c178,5
r75_c178,5
r477_c178,5
r692_c178,4
r700_c178,3
r191_c178,5
r510_c178,3
r398_c178,4
r584_c178,4
r795_c178,5
r883_c178,4
r272_c178,4
r255_c178,5
r166_c178,2
r567_c178,2
r36_c178,5
r549_c178,5
r83_c178,5
r720_c178,4
r1_c178,5
r348_c178,3
r938_c178,2
r694_c178,5
r745_c178,5
r350_c178,3
r42_c178,5
r258_c178,5
r181_c178,5
r686_c178,5
r999_c178,3
r204_c178,5
r332_c178,5
r624_c178,5
r65_c178,5
r617_c178,5
r653_c178,5
r185_c178,5
r25_c178,3
r308_c178,2
r394_c178,5
r932_c178,5
r468_c178,5
r64_c178,5
r555_c178,3
r676_c178,5
r483_c178,4
r376_c178,3
r503_c178,3
r767_c178,5
r30_c178,5
r240_c178,5
r160_c178,5
r253_c178,5
r759_c178,3
r448_c178,5
r937_c178,5
r397_c178,5
r897_c178,5
r450_c178,4
r855_c178,3
r646_c178,4
r976_c178,4
r342_c178,5
r77_c178,3
r903_c178,4
r188_c178,5
r763_c178,5
r996_c178,3
r97_c178,5
r365_c178,5
r805_c178,5
r950_c178,4
r572_c178,5
r144_c178,5
r618_c178,5
r847_c178,3
r689_c178,3
r753_c178,3
r561_c178,3
r859_c178,5
r682_c178,3
r202_c178,5
r226_c178,5
r949_c178,5
r775_c178,4
r830_c178,3
r70_c178,5
r566_c178,5
r164_c178,5
r793_c178,2
r488_c178,3
r157_c178,5
r865_c178,3
r815_c178,5
r171_c178,3
r532_c178,5
r614_c178,5
r954_c178,5
r623_c178,3
r708_c178,5
r485_c178,4
r635_c178,3
r201_c178,5
r386_c178,3
r908_c178,5
r312_c178,5
r494_c178,4
r186_c178,5
r82_c178,5
r701_c178,5
r534_c178,5
r714_c178,5
r372_c178,3
r629_c178,4
r854_c178,5
r194_c178,3
r32_c178,5
r783_c178,5
r330_c178,5
r528_c178,5
r597_c178,5
r71_c178,5
r429_c178,3
r997_c178,3
r339_c178,5
r104_c178,5
r89_c178,5
r770_c178,5
r463_c178,3
r400_c178,4
r369_c178,5
r74_c178,5
r152_c178,5
r804_c178,5
r936_c178,3
r505_c178,5
r816_c178,3
r299_c178,5
r251_c178,5
r513_c178,5
r59_c178,5
r108_c178,5
r626_c178,5
r439_c178,2
r719_c178,3
r536_c178,2
r492_c178,3
r107_c178,3
r470_c178,3
r38_c178,5
r40_c178,5
r947_c178,3
r220_c178,5
r558_c178,4
r140_c178,5
r864_c178,5
r958_c178,5
r630_c178,5
r267_c178,5
r146_c178,4
r707_c178,3
r569_c178,5
r357_c178,5
r392_c178,4
r989_c178,1
r992_c178,5
r615_c178,2
r411_c178,4
r359_c178,5
r832_c178,5
r24_c178,5
r785_c178,4
r315_c178,5
r945_c178,5
r971_c178,5
r476_c178,4
r334_c178,5
r934_c178,4
r178_c178,5
r344_c178,5
r514_c178,3
r500_c178,5
r544_c178,5
r474_c178,5
r221_c178,5
r968_c178,3
r679_c178,2
r828_c178,5
r143_c178,5
r105_c178,5
r363_c178,5
r239_c178,5
r3_c178,5
r610_c178,3
r489_c178,5
r882_c178,5
r774_c178,5
r685_c178,5
r578_c178,2
r93_c178,3
r388_c178,5
r486_c178,5
r530_c178,5
r727_c178,5
r501_c178,5
r943_c178,5
r318_c178,5
r442_c178,2
r415_c178,3
r254_c178,5
r273_c178,5
r632_c178,5
r169_c178,3
r101_c178,4
r453_c178,5
r596_c178,5
r26_c178,4
r887_c178,4
r693_c178,2
r787_c178,5
r22_c178,5
r326_c178,5
r47_c178,5
r962_c178,5
r44_c178,4
r129_c178,5
r841_c178,5
r385_c178,5
r110_c178,5
r858_c178,3
r417_c178,2
r241_c178,5
r990_c178,3
r782_c178,5
r245_c178,4
r341_c178,5
r244_c178,5
r410_c178,5
r325_c178,5
r205_c178,4
r323_c178,5
r190_c178,5
r419_c178,3
r665_c178,3
r45_c178,5
r150_c178,5
r568_c178,5
r776_c178,4
r287_c178,5
r455_c178,5
r722_c178,5
r781_c178,5
r86_c178,5
r423_c178,5
r447_c178,5
r60_c178,5
r563_c178,3
r862_c178,5
r381_c178,5
r156_c178,5
r658_c178,5
r600_c178,5
r616_c178,5
r262_c178,4
r838_c178,5
r153_c178,3
r625_c178,5
r668_c178,5
r964_c54,5
r741_c54,4
r666_c54,5
r487_c54,4
r173_c54,5
r292_c54,3
r219_c54,5
r29_c54,3
r809_c54,4
r729_c54,5
r609_c54,5
r289_c54,5
r130_c54,5
r520_c54,2
r353_c54,5
r458_c54,4
r836_c54,5
r728_c54,5
r540_c54,4
r957_c54,5
r923_c54,5
r868_c54,5
r403_c54,5
r268_c54,3
r465_c54,5
r232_c54,5
r106_c54,2
r61_c54,5
r217_c54,5
r145_c54,4
r843_c54,4
r195_c54,3
r948_c54,4
r748_c54,5
r588_c54,4
r886_c54,5
r377_c54,5
r187_c54,5
r799_c54,5
r426_c54,3
r667_c54,5
r210_c54,3
r738_c54,5
r393_c54,5
r214_c54,5
r814_c54,5
r4_c54,5
r131_c54,5
r810_c54,5
r922_c54,2
r117_c54,5
r482_c54,5
r988_c54,3
r172_c54,5
r132_c54,5
r66_c54,5
r460_c54,5
r633_c54,5
r297_c54,4
r384_c54,5
r586_c54,3
r881_c54,5
r670_c54,4
r613_c54,5
r537_c54,4
r973_c54,5
r291_c54,5
r998_c54,4
r128_c54,5
r362_c54,2
r16_c54,5
r715_c54,5
r861_c54,4
r874_c54,5
r871_c54,5
r366_c54,3
r338_c54,5
r320_c54,5
r218_c54,5
r641_c54,3
r12_c54,5
r8_c54,5
r796_c54,4
r375_c54,5
r298_c54,4
r284_c54,5
r554_c54,5
r969_c54,4
r531_c54,3
r827_c54,4
r654_c54,5
r78_c54,5
r577_c54,5
r840_c54,4
r717_c54,5
r402_c54,3
r51_c54,1
r418_c54,5
r724_c54,3
r835_c54,4
r124_c54,5
r710_c54,5
r55_c54,5
r712_c54,4
r749_c54,5
r916_c54,4
r607_c54,3
r270_c54,3
r942_c54,5
r959_c54,5
r472_c54,4
r252_c54,5
r395_c54,5
r162_c54,5
r697_c54,5
r779_c54,4
r642_c54,5
r523_c54,3
r278_c54,5
r826_c54,5
r777_c54,4
r823_c54,5
r424_c54,1
r849_c54,5
r944_c54,3
r41_c54,5
r208_c54,5
r747_c54,4
r449_c54,5
r548_c54,5
r974_c54,5
r335_c54,5
r307_c54,4
r434_c54,2
r490_c54,5
r744_c54,4
r704_c54,3
r519_c54,5
r599_c54,2
r817_c54,4
r603_c54,5
r151_c54,5
r920_c54,3
r590_c54,2
r846_c54,5
r939_c54,3
r213_c54,5
r527_c54,3
r963_c54,3
r931_c54,5
r158_c54,5
r125_c54,4
r594_c54,5
r778_c54,4
r637_c54,5
r884_c54,5
r834_c54,5
r620_c54,4
r904_c54,5
r39_c54,5
r807_c54,5
r63_c54,4
r347_c54,2
r361_c54,5
r231_c54,3
r269_c54,5
r662_c54,5
r452_c54,5
r772_c54,3
r648_c54,5
r659_c54,5
r264_c54,5
r725_c54,5
r90_c54,5
r888_c54,5
r576_c54,4
r691_c54,3
r955_c54,5
r750_c54,5
r895_c54,4
r822_c54,4
r880_c54,5
r853_c54,5
r433_c54,5
r575_c54,5
r926_c54,4
r263_c54,5
r10_c54,5
r497_c54,3
r850_c54,3
r831_c54,3
r504_c54,5
r892_c54,3
r678_c54,5
r573_c54,5
r286_c54,5
r383_c54,5
r118_c54,5
r565_c54,5
r756_c54,2
r833_c54,3
r120_c54,5
r193_c54,5
r773_c54,5
r87_c54,4
r525_c54,5
r869_c54,4
r477_c54,5
r692_c54,5
r700_c54,5
r430_c54,5
r510_c54,5
r765_c54,5
r900_c54,5
r795_c54,4
r621_c54,5
r166_c54,3
r371_c54,4
r720_c54,5
r206_c54,3
r601_c54,2
r349_c54,4
r938_c54,5
r694_c54,4
r592_c54,5
r769_c54,5
r42_c54,1
r258_c54,5
r546_c54,3
r798_c54,3
r686_c54,5
r602_c54,3
r999_c54,3
r695_c54,5
r204_c54,5
r332_c54,5
r624_c54,5
r43_c54,5
r675_c54,5
r65_c54,5
r516_c54,5
r185_c54,5
r25_c54,3
r394_c54,5
r279_c54,5
r468_c54,3
r64_c54,5
r499_c54,5
r483_c54,5
r406_c54,5
r503_c54,3
r767_c54,5
r240_c54,5
r160_c54,4
r759_c54,3
r698_c54,3
r925_c54,5
r304_c54,5
r149_c54,5
r604_c54,5
r397_c54,5
r647_c54,5
r919_c54,5
r450_c54,5
r342_c54,5
r529_c54,5
r506_c54,3
r903_c54,4
r188_c54,5
r763_c54,1
r996_c54,4
r97_c54,5
r365_c54,5
r766_c54,5
r277_c54,4
r478_c54,5
r805_c54,5
r643_c54,5
r619_c54,5
r144_c54,5
r689_c54,5
r753_c54,5
r859_c54,2
r682_c54,5
r606_c54,3
r471_c54,4
r226_c54,5
r734_c54,3
r949_c54,4
r775_c54,4
r236_c54,5
r830_c54,2
r70_c54,5
r672_c54,5
r611_c54,5
r164_c54,5
r488_c54,2
r622_c54,4
r815_c54,5
r909_c54,5
r14_c54,5
r100_c54,3
r657_c54,4
r49_c54,5
r953_c54,4
r930_c54,5
r623_c54,5
r116_c54,5
r708_c54,5
r485_c54,4
r635_c54,5
r201_c54,4
r475_c54,5
r386_c54,3
r81_c54,5
r343_c54,5
r908_c54,5
r312_c54,5
r952_c54,3
r541_c54,4
r634_c54,4
r854_c54,5
r521_c54,5
r399_c54,5
r991_c54,5
r551_c54,1
r783_c54,5
r597_c54,5
r552_c54,5
r929_c54,5
r495_c54,4
r997_c54,5
r872_c54,3
r401_c54,3
r400_c54,5
r74_c54,5
r975_c54,5
r152_c54,5
r936_c54,5
r505_c54,5
r299_c54,5
r251_c54,5
r583_c54,5
r59_c54,5
r108_c54,5
r493_c54,5
r380_c54,5
r626_c54,5
r99_c54,5
r898_c54,3
r439_c54,3
r200_c54,3
r466_c54,5
r67_c54,5
r870_c54,4
r801_c54,5
r38_c54,5
r40_c54,5
r879_c54,5
r155_c54,4
r681_c54,5
r947_c54,4
r220_c54,5
r582_c54,5
r53_c54,5
r328_c54,5
r558_c54,5
r864_c54,4
r958_c54,5
r146_c54,4
r357_c54,5
r392_c54,5
r757_c54,5
r992_c54,2
r736_c54,3
r832_c54,5
r24_c54,5
r797_c54,5
r961_c54,4
r178_c54,5
r344_c54,5
r514_c54,4
r62_c54,5
r994_c54,5
r671_c54,5
r368_c54,5
r721_c54,5
r687_c54,5
r544_c54,5
r6_c54,5
r221_c54,5
r233_c54,5
r968_c54,5
r679_c54,5
r828_c54,5
r143_c54,3
r363_c54,5
r663_c54,5
r382_c54,4
r579_c54,5
r610_c54,5
r882_c54,5
r305_c54,3
r941_c54,5
r340_c54,5
r685_c54,5
r578_c54,5
r628_c54,3
r839_c54,1
r631_c54,5
r96_c54,5
r229_c54,5
r981_c54,3
r388_c54,5
r121_c54,5
r530_c54,5
r660_c54,4
r727_c54,5
r501_c54,5
r645_c54,4
r415_c54,5
r254_c54,5
r706_c54,5
r632_c54,5
r161_c54,5
r726_c54,5
r453_c54,5
r803_c54,3
r196_c54,5
r596_c54,3
r174_c54,5
r787_c54,5
r638_c54,3
r22_c54,5
r47_c54,5
r18_c54,5
r780_c54,5
r462_c54,3
r247_c54,5
r858_c54,3
r148_c54,3
r241_c54,5
r782_c54,3
r244_c54,5
r317_c54,4
r205_c54,5
r323_c54,5
r261_c54,5
r190_c54,5
r370_c54,5
r337_c54,3
r655_c54,5
r45_c54,5
r103_c54,5
r287_c54,5
r866_c54,3
r985_c54,5
r722_c54,5
r781_c54,4
r447_c54,5
r649_c54,5
r862_c54,4
r373_c54,5
r9_c54,5
r243_c54,5
r68_c54,3
r600_c54,4
r285_c54,5
r262_c54,5
r838_c54,3
r625_c54,5
r970_c54,3
r454_c342,5
r741_c342,5
r102_c342,2
r356_c342,5
r487_c342,5
r324_c342,5
r867_c342,4
r809_c342,5
r52_c342,5
r130_c342,5
r520_c342,5
r836_c342,5
r562_c342,5
r295_c342,5
r664_c342,5
r731_c342,5
r403_c342,5
r875_c342,5
r106_c342,1
r195_c342,5
r821_c342,2
r313_c342,4
r640_c342,4
r182_c342,5
r230_c342,5
r886_c342,4
r377_c342,1
r20_c342,5
r426_c342,1
r259_c342,4
r667_c342,4
r738_c342,2
r393_c342,5
r131_c342,5
r444_c342,4
r922_c342,2
r733_c342,5
r94_c342,5
r132_c342,3
r66_c342,5
r977_c342,4
r46_c342,5
r84_c342,5
r274_c342,4
r384_c342,5
r613_c342,5
r291_c342,5
r128_c342,5
r16_c342,5
r861_c342,5
r314_c342,2
r680_c342,5
r820_c342,5
r113_c342,4
r338_c342,4
r218_c342,4
r136_c342,5
r437_c342,5
r554_c342,4
r531_c342,4
r260_c342,5
r515_c342,4
r114_c342,5
r85_c342,4
r808_c342,4
r55_c342,5
r414_c342,4
r713_c342,4
r749_c342,4
r916_c342,4
r112_c342,5
r390_c342,5
r242_c342,5
r481_c342,3
r427_c342,3
r316_c342,4
r472_c342,3
r252_c342,5
r395_c342,4
r899_c342,5
r162_c342,5
r80_c342,5
r697_c342,4
r642_c342,4
r523_c342,3
r248_c342,5
r826_c342,5
r28_c342,5
r424_c342,4
r309_c342,4
r203_c342,4
r651_c342,5
r41_c342,5
r141_c342,4
r208_c342,5
r79_c342,5
r650_c342,5
r335_c342,4
r37_c342,4
r307_c342,5
r434_c342,5
r484_c342,3
r744_c342,5
r636_c342,2
r109_c342,5
r134_c342,5
r542_c342,4
r599_c342,3
r31_c342,5
r35_c342,5
r590_c342,5
r213_c342,4
r931_c342,5
r122_c342,5
r198_c342,4
r778_c342,5
r438_c342,4
r978_c342,5
r469_c342,5
r91_c342,3
r884_c342,4
r834_c342,3
r612_c342,4
r473_c342,5
r63_c342,5
r269_c342,1
r346_c342,4
r702_c342,4
r90_c342,5
r553_c342,1
r576_c342,1
r691_c342,3
r33_c342,3
r895_c342,5
r926_c342,5
r860_c342,3
r263_c342,2
r752_c342,4
r497_c342,4
r812_c342,3
r758_c342,5
r678_c342,5
r321_c342,1
r383_c342,3
r983_c342,4
r120_c342,3
r538_c342,4
r234_c342,5
r456_c342,3
r525_c342,5
r275_c342,5
r75_c342,5
r491_c342,5
r692_c342,3
r430_c342,3
r15_c342,4
r684_c342,5
r900_c342,3
r621_c342,3
r166_c342,3
r420_c342,1
r58_c342,5
r36_c342,5
r549_c342,5
r83_c342,3
r1_c342,5
r348_c342,5
r23_c342,5
r696_c342,5
r350_c342,5
r258_c342,4
r181_c342,5
r786_c342,4
r602_c342,5
r695_c342,5
r511_c342,4
r175_c342,5
r624_c342,5
r65_c342,4
r617_c342,3
r138_c342,5
r308_c342,4
r279_c342,5
r555_c342,5
r627_c342,4
r499_c342,5
r237_c342,5
r123_c342,3
r404_c342,3
r30_c342,4
r253_c342,5
r149_c342,5
r937_c342,2
r397_c342,2
r647_c342,2
r919_c342,5
r855_c342,3
r735_c342,5
r646_c342,5
r115_c342,5
r903_c342,5
r188_c342,5
r97_c342,5
r365_c342,5
r743_c342,5
r478_c342,4
r445_c342,5
r950_c342,3
r223_c342,2
r753_c342,4
r226_c342,2
r207_c342,3
r236_c342,5
r672_c342,4
r164_c342,5
r488_c342,3
r157_c342,5
r917_c342,4
r98_c342,3
r953_c342,5
r623_c342,4
r708_c342,4
r635_c342,3
r475_c342,4
r81_c342,3
r908_c342,5
r952_c342,3
r82_c342,4
r995_c342,4
r701_c342,5
r534_c342,4
r714_c342,5
r212_c342,4
r854_c342,4
r194_c342,4
r521_c342,5
r399_c342,4
r783_c342,4
r330_c342,3
r597_c342,5
r784_c342,5
r71_c342,5
r571_c342,4
r495_c342,5
r429_c342,5
r104_c342,5
r180_c342,4
r502_c342,5
r358_c342,5
r661_c342,5
r74_c342,5
r379_c342,5
r505_c342,4
r299_c342,4
r251_c342,5
r583_c342,5
r513_c342,5
r108_c342,5
r380_c342,4
r837_c342,2
r626_c342,3
r711_c342,3
r200_c342,5
r719_c342,4
r466_c342,4
r518_c342,5
r536_c342,3
r559_c342,3
r492_c342,5
r801_c342,5
r38_c342,5
r564_c342,3
r56_c342,5
r155_c342,5
r582_c342,3
r328_c342,3
r630_c342,3
r267_c342,5
r357_c342,5
r392_c342,5
r73_c342,5
r345_c342,5
r24_c342,5
r797_c342,3
r785_c342,3
r674_c342,5
r961_c342,5
r48_c342,5
r344_c342,4
r368_c342,5
r500_c342,4
r389_c342,5
r391_c342,5
r6_c342,5
r221_c342,5
r652_c342,3
r3_c342,5
r382_c342,3
r579_c342,4
r489_c342,5
r774_c342,3
r578_c342,5
r628_c342,3
r839_c342,2
r631_c342,4
r93_c342,5
r229_c342,4
r486_c342,5
r913_c342,4
r479_c342,5
r660_c342,5
r727_c342,5
r501_c342,5
r415_c342,5
r273_c342,5
r730_c342,4
r161_c342,5
r596_c342,2
r26_c342,5
r638_c342,5
r18_c342,5
r211_c342,5
r462_c342,3
r110_c342,5
r5_c342,5
r148_c342,4
r705_c342,5
r241_c342,5
r245_c342,4
r410_c342,5
r896_c342,3
r325_c342,4
r412_c342,5
r190_c342,5
r370_c342,5
r655_c342,4
r150_c342,5
r776_c342,4
r455_c342,4
r866_c342,5
r985_c342,3
r722_c342,5
r86_c342,5
r716_c342,4
r563_c342,4
r156_c342,5
r421_c342,1
r243_c342,4
r68_c342,5
r600_c342,3
r285_c342,4
r838_c342,5
r480_c342,4
r625_c342,2
r970_c342,3
r964_c46,5
r454_c46,5
r741_c46,5
r102_c46,5
r666_c46,5
r324_c46,5
r867_c46,5
r29_c46,1
r729_c46,3
r130_c46,5
r520_c46,5
r791_c46,5
r353_c46,5
r176_c46,5
r906_c46,5
r458_c46,5
r562_c46,4
r295_c46,4
r731_c46,5
r923_c46,5
r21_c46,2
r403_c46,5
r50_c46,5
r465_c46,3
r875_c46,5
r61_c46,5
r88_c46,5
r768_c46,3
r145_c46,5
r76_c46,5
r195_c46,5
r170_c46,5
r748_c46,5
r288_c46,5
r848_c46,5
r640_c46,4
r230_c46,4
r886_c46,5
r20_c46,5
r187_c46,5
r426_c46,5
r738_c46,4
r556_c46,5
r863_c46,5
r393_c46,5
r441_c46,5
r814_c46,5
r526_c46,5
r34_c46,5
r587_c46,4
r4_c46,5
r131_c46,5
r444_c46,5
r69_c46,4
r117_c46,5
r94_c46,1
r303_c46,3
r482_c46,4
r988_c46,4
r132_c46,5
r977_c46,5
r910_c46,5
r460_c46,4
r84_c46,5
r746_c46,5
r740_c46,5
r384_c46,5
r669_c46,4
r586_c46,3
r581_c46,5
r670_c46,5
r537_c46,5
r811_c46,5
r331_c46,5
r973_c46,5
r498_c46,5
r998_c46,5
r907_c46,4
r128_c46,3
r580_c46,5
r16_c46,5
r861_c46,3
r680_c46,4
r871_c46,5
r366_c46,4
r218_c46,3
r641_c46,5
r136_c46,5
r8_c46,5
r593_c46,5
r437_c46,5
r298_c46,5
r228_c46,4
r554_c46,5
r718_c46,5
r543_c46,4
r260_c46,5
r654_c46,5
r557_c46,3
r608_c46,5
r168_c46,5
r788_c46,5
r451_c46,5
r577_c46,5
r547_c46,3
r114_c46,5
r127_c46,5
r524_c46,4
r51_c46,1
r283_c46,5
r418_c46,5
r124_c46,5
r710_c46,5
r55_c46,2
r712_c46,3
r856_c46,5
r916_c46,4
r112_c46,5
r390_c46,5
r607_c46,5
r902_c46,5
r270_c46,3
r942_c46,4
r472_c46,5
r395_c46,5
r162_c46,2
r464_c46,5
r697_c46,5
r779_c46,5
r642_c46,5
r523_c46,5
r851_c46,4
r224_c46,3
r826_c46,5
r777_c46,3
r905_c46,3
r823_c46,5
r965_c46,5
r163_c46,5
r203_c46,5
r41_c46,1
r789_c46,5
r800_c46,5
r208_c46,5
r79_c46,5
r548_c46,5
r974_c46,3
r335_c46,4
r37_c46,5
r434_c46,5
r490_c46,5
r704_c46,5
r519_c46,5
r542_c46,5
r310_c46,5
r35_c46,5
r644_c46,5
r603_c46,3
r276_c46,5
r901_c46,5
r590_c46,5
r585_c46,5
r177_c46,2
r198_c46,5
r158_c46,5
r197_c46,5
r591_c46,5
r594_c46,5
r978_c46,4
r91_c46,5
r249_c46,5
r709_c46,5
r620_c46,5
r39_c46,5
r807_c46,5
r63_c46,5
r347_c46,4
r361_c46,5
r269_c46,5
r507_c46,5
r662_c46,3
r452_c46,5
r459_c46,5
r772_c46,5
r966_c46,4
r90_c46,5
r265_c46,5
r888_c46,5
r553_c46,4
r33_c46,5
r955_c46,5
r750_c46,5
r54_c46,5
r853_c46,5
r890_c46,4
r433_c46,3
r575_c46,5
r860_c46,5
r263_c46,5
r752_c46,5
r10_c46,5
r497_c46,5
r850_c46,4
r831_c46,5
r504_c46,3
r812_c46,5
r678_c46,5
r512_c46,5
r321_c46,5
r329_c46,5
r573_c46,5
r383_c46,5
r755_c46,5
